Artificial Sports Lighting,Discuss Throw Facility,Facility ID,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Oval Track Lanes,Oval Track Length,Pole Vault Facility,Shot Put Facility,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Shared Flag,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Sprint Straight Length,Steeplechase Water Jump,Straight Track Lanes,Track Lanes,Track Length,Track Surface Type,Triple Jump Facility,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Changing Place Toilets,Closure Reason,Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability Notes,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Facility Subtype,Facility Type,Operational Status,Operational Status Notes,Meets Active Places Criteria,Date Opened,Expected Opening Date,Operator Name,Closed Date,Created Date,Last Updated Date,Is Refurbished?,End Month,Start Month,Seasonality Type,Site ID,Timing Type,Year Built,Year Built Estimated?,Year Refurbished,Easting,Northing,Latitude,Longitude,Management Type (Text),Management Type Group (Text),Accessibility Type (Text),Accessibility Type Group (Text)
0,0,2009334,0,0,,,11,0,1,6,400.0,0,0,,0,0,0,1,,0,0,0,,0,0,0,100,0,8,,,19,1,1,0,,1,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2023-09-19 14:30:13,1,12,1,1,1005019,2,1971,0,2008,426767,544778,54.79718,-1.585204,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009335,1,1,,,11,1,1,6,400.0,1,1,,1,0,0,1,,300,0,0,,0,0,301,110,1,8,,,18,1,1,1,2014,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2023-05-18 14:49:53,1,12,1,1,1005038,2,2000,0,2007,423538,526596,54.63396,-1.636887,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,0,2009336,0,0,,,18,0,1,4,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,18,1,1,1,2009,0,,1,0,1,1,1,,1,1,1,1,1,1004,1,3,Infield is a synthetic turf pitch.,1,,,,,,2023-11-22 14:22:37,0,12,1,1,1005046,2,2003,0,,428492,541444,54.76713,-1.558699,School/College/University (in house),Education,Pay and Play,Public Access
0,0,2009337,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,1,2014,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2023-07-17 13:33:34,1,12,1,1,1005092,2,1975,0,2002,460238,478781,54.20127,-1.078095,Trust,Trust,Private Use,Private
1,1,2009338,1,1,,,11,1,1,8,400.0,0,1,,5,0,0,1,,499,0,0,,0,0,504,100,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-10-20 13:10:17,1,12,1,1,1005098,2,1972,0,2015,462054,450135,53.94363,-1.056114,School/College/University (in house),Education,Pay and Play,Public Access
1,0,2009339,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2007,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2014-12-01,,2015-02-04 00:00:00,1,12,1,1,1005099,3,1997,0,2000,462335,454732,53.98491,-1.050897,Not Known,Not Known,Pay and Play,Public Access
1,1,2009340,1,1,,,11,1,1,6,400.0,0,1,,1,0,0,1,,499,0,0,,0,0,500,110,1,8,,,18,1,1,1,2003,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-12-14 12:54:23,1,12,1,1,1005135,2,1990,0,2006,452335,205567,51.74637,-1.243337,School/College/University (in house),Education,Pay and Play,Public Access
0,1,2009341,1,1,,,18,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,100,1,6,,,18,1,1,1,2007,0,,1,1,1,1,1,hoist in pool,1,1,0,0,1,1004,1,3,,1,,,,,,2023-12-05 08:27:02,0,12,1,1,1005142,2,1997,0,,451949,199681,51.69349,-1.249804,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,0,2009342,0,0,,,11,0,0,7,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2006,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2014-10-24,,2014-11-04 00:00:00,1,12,1,1,1005162,3,1963,0,2006,449992,519035,54.5641,-1.228381,Not Known,Not Known,Pay and Play,Public Access
1,1,2009343,1,1,,,11,1,1,8,400.0,0,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,RUBICON LEISURE,,,2023-09-19 08:03:16,1,12,1,1,1005242,2,1982,0,2006,404062,268954,52.31869,-1.941823,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009344,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,1,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Halo Leisure,,,2023-08-15 15:39:35,1,12,1,1,1005258,2,1988,0,2006,350543,241502,52.06968,-2.722925,Trust,Trust,Pay and Play,Public Access
1,1,2009345,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,200,0,0,,0,0,201,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,Freedom Leisure,,,2023-12-04 18:52:03,1,12,1,1,1005273,2,1994,0,2005,387287,254093,52.18495,-2.187359,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009346,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2010,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-08-30 14:10:24,1,12,1,1,1005277,2,1967,0,2010,396258,270274,52.33056,-2.056314,Trust,Trust,Pay and Play,Public Access
1,1,2009347,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2002,0,,1,1,1,1,1,Parking: 11 disabled parking bays available,1,1,1,1,1,1004,1,3,,1,,,Alive West Norfolk,,,2024-01-15 08:57:51,1,12,1,1,1005313,2,1991,0,2010,563211,321072,52.76262,0.417433,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009348,1,1,,,11,1,1,8,400.0,1,1,,0,1,0,1,,0,300,0,,0,0,301,110,1,8,,,18,1,1,1,2013,0,,1,1,1,1,1,Changing Facilities: Full wet & dryside disabled changing facilities.,1,1,1,1,1,1004,1,3,,1,,,,,,2024-03-08 09:16:15,0,12,1,1,1005328,2,2000,0,,619464,307847,52.62402,1.241053,School/College/University (in house),Education,Pay and Play,Public Access
,,30026429,,0,0,0,,,0,,,0,0,0,,,0,0,0,,,0,0,,,0,60,,6,,,18,0,1,0,,0,,1,1,1,1,1,"Parking: Designated bays for orange badge holders, Reception Area: Ramp, Doorways: Automatic doors at reception., Activity Areas: Lift access to all floors.",1,1,1,1,1,1009,1,3,,1,,,Everyone Active,,2021-09-23 12:38:51,2024-02-20 17:54:33,0,12,1,1,1002851,2,2003,0,,526664,166611,51.38443,-0.181153,Commercial Management,Commercial,Pay and Play,Public Access
0,0,2009349,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,6,,,19,0,1,0,,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-10-17 13:04:30,0,12,1,1,1005350,2,2000,0,,408963,340283,52.95986,-1.868016,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009350,1,0,,,11,1,1,8,400.0,1,1,,1,0,0,1,,750,0,0,,0,0,751,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2023-08-24 16:33:18,1,12,1,1,1005360,2,1985,0,2004,389335,347724,53.02671,-2.16046,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009352,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Abbeycroft Leisure,,,2023-10-23 13:17:05,1,12,1,1,1005384,2,1997,0,2009,584266,264764,52.25021,0.6979677,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009353,1,1,,,11,1,1,6,400.0,1,1,,1,0,0,1,,350,0,0,,0,0,351,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,Parking: 8 Bays,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-13 10:57:35,1,12,1,1,1005411,2,1983,0,1999,618005,246344,52.07254,1.17964,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009354,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2015,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,"Re-opened on Active Places 09/01/2020
Re-opened as athletics track is still operational to be transferred to South Wilts Grammar School For Girls",1,,,,,,2023-10-10 13:16:58,1,12,1,1,1205113,2,1992,0,2005,414163,131173,51.0797,-1.799187,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009355,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,10,,,18,1,1,0,,1,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,,,,2023-09-26 12:34:43,0,12,1,1,1005476,2,2003,0,,482851,212052,51.801,-0.7998595,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009356,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2002,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Stantonbury Leisure,,,2023-11-17 14:05:57,1,12,1,1,1005489,2,1989,0,2007,484273,240956,52.0606,-0.7721753,Trust,Trust,Sports Club / Community Association,Public Access
0,0,2009357,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2007,2,102,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2015-05-01,,2020-11-11 18:06:42,1,12,1,1,1005496,3,1975,0,2006,485811,191457,51.61541,-0.7620157,Not Known,Not Known,Pay and Play,Public Access
1,1,2009358,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2007,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Everyone Active,,,2024-02-01 15:11:44,1,12,1,1,1005497,2,1999,0,2011,402444,94360,50.74883,-1.966704,Commercial Management,Commercial,Pay and Play,Public Access
0,0,2009359,0,0,,,11,0,0,7,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,19,0,1,0,,2,101,1,1,1,1,1,Finding/Reaching Entrance: Ramp to entrance,1,1,0,0,1,1004,1,5,,0,,,,2018-10-28,,2019-01-30 09:28:12,0,12,1,1,1005548,2,1987,0,,358232,212549,51.81001,-2.607238,Trust,Trust,Pay and Play,Public Access
1,1,2009360,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,504,0,0,,0,0,505,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2023-10-18 12:03:51,1,12,1,1,1005578,2,1985,0,2005,504975,427957,53.73746,-0.4100072,Trust,Trust,Pay and Play,Public Access
0,0,2009361,0,0,,,11,0,0,7,400.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,4,,,19,0,1,1,2007,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,4,Not managed by sports complex,1,,,,,,2024-06-26 11:41:09,0,12,1,1,1005610,2,1987,0,,525068,323143,52.79139,-0.146709,Commercial Management,Commercial,Pay and Play,Public Access
1,1,2009362,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,650,0,0,,0,0,651,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-15 07:35:09,1,12,1,1,1005618,2,1998,0,2006,489876,335258,52.90728,-0.6650751,Commercial Management,Commercial,Pay and Play,Public Access
1,0,2009363,0,1,,,11,1,1,8,400.0,1,0,,0,0,0,0,,0,0,0,,0,0,0,110,0,8,,,18,1,1,1,2015,0,,1,1,1,1,1,"Lift, Hoist, Parking: 5 Bays",1,1,1,1,1,1004,1,3,Resurfaced and relined July 2019,1,,,Active Nation,,,2024-05-22 11:11:11,1,12,1,1,1005638,2,1976,0,2019,497507,373082,53.24583,-0.5402102,Trust,Trust,Pay and Play,Public Access
1,0,2009364,0,0,,,11,0,0,8,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2006,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2013-03-31,,2013-04-02 00:00:00,1,12,1,1,1005657,3,1989,0,2010,450841,274477,52.36602,-1.254741,Not Known,Not Known,Pay and Play,Public Access
1,1,2009365,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,232,0,0,,0,0,233,110,1,8,,,18,1,1,1,2011,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,"Nuneaton Harriers Athletic Club, manage facility. ",1,,,Nuneaton Harriers Community Association,,,2024-02-22 10:49:25,1,12,1,1,1042724,2,1999,0,2020,436505,290992,52.51562,-1.46348,Sport Club,Others,Pay and Play,Public Access
1,0,2009366,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,0,,2,103,1,1,1,1,1,,1,1,1,1,1,1004,1,5,,0,,,,2018-10-20,,2018-10-26 12:40:10,1,12,1,1,1005684,2,1987,0,1997,515077,130728,51.06437,-0.3590861,Trust,Trust,Sports Club / Community Association,Public Access
1,0,2009368,0,0,,,11,1,1,6,400.0,1,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,8,,,18,1,1,0,,0,,1,1,1,1,1,Parking: 8 Designated bays,1,1,1,0,1,1004,1,3,,1,,,,,,2024-03-08 13:29:51,1,12,1,1,1005711,2,1972,0,2010,512168,103145,50.817,-0.4090658,Trust,Trust,Pay and Play,Public Access
1,1,2009369,1,1,,,11,1,1,8,400.0,1,1,,1,1,0,1,,246,276,0,,0,0,524,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,"Finding/Reaching Entrance: Signs, Doorways: Meet BS standards, Changing Facilities: Dedicated for wheelchair athletes, Toilets: Purpose built, Social Areas: Chair lift to 1st floor, Spectator Areas: Trackside seats/carers",1,1,1,1,1,1004,1,3,,1,,,Fusion Lifestyle,,,2023-09-07 13:39:38,1,12,1,1,1005714,2,1948,0,2011,506802,249516,52.13365,-0.4410074,Trust,Trust,Pay and Play,Public Access
1,1,2009370,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,0,,1,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Carn Brea Leisure Centre Trust,,,2023-08-01 15:37:06,1,12,1,1,1005736,2,1974,0,2007,167067,41119,50.22409,-5.26703,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009371,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2004,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,,,,2023-10-19 16:12:33,1,12,1,1,1005753,2,1980,0,2011,459047,84612,50.65819,-1.165999,School/College/University (in house),Education,Registered Membership use,Public Access
1,1,2009372,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,992,0,0,,0,0,993,110,1,12,,,18,1,1,1,2005,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Corby Athletics Club,,,2024-05-07 09:26:56,1,12,1,1,1005782,2,1985,0,2005,487193,290661,52.5069,-0.716767,Sport Club,Others,Sports Club / Community Association,Public Access
0,0,2009373,0,0,,,11,0,0,6,400.0,0,0,,0,0,0,1,,0,0,0,,0,0,0,100,0,6,,,19,0,1,0,,0,,1,0,1,1,1,2 Disabled Bays.,1,1,0,0,1,1004,1,3,,1,,,Active Northumberland,,,2024-02-08 13:02:18,0,12,1,1,1005795,2,1972,0,,427914,582715,55.13802,-1.56369,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,1,2009374,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,7,,,18,1,1,0,,1,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,Site opening times displayed for this facility.,1,,,Active Northumberland,,,2024-01-18 09:54:54,1,12,1,1,1005824,2,1996,0,2008,393909,564254,54.97287,-2.096683,Trust,Trust,Registered Membership use,Public Access
1,1,2009375,1,1,,,11,1,1,6,400.0,1,1,,1,0,0,1,,764,0,0,,0,0,765,110,1,8,,,18,1,1,1,2022,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Greenwich Leisure Limited,,,2023-08-04 12:06:59,1,12,1,1,1006739,2,1988,0,2009,473953,173086,51.45194,-0.9370982,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009377,1,1,,,11,1,1,8,400.0,0,1,,1,0,1,1,,388,0,0,,0,0,389,110,1,8,,,18,1,1,1,2017,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,Greenwich Leisure Limited,,,2024-02-22 11:12:27,1,12,1,1,1007111,2,1990,0,2004,535032,167812,51.39328,-0.0605177,Trust,Trust,Sports Club / Community Association,Public Access
1,1,2009378,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Everyone Active,,,2023-10-27 10:24:51,1,12,1,1,1007179,2,1987,0,2004,515493,182761,51.53196,-0.3363402,Commercial Management,Commercial,Sports Club / Community Association,Public Access
1,1,2009379,1,1,,,11,1,1,6,400.0,1,1,,1,0,1,1,,57,0,0,,0,0,58,110,1,10,,,18,1,1,1,2006,0,,1,0,0,0,1,,0,0,1,1,0,1004,1,3,,1,,,,,,2023-12-12 13:20:27,1,12,1,1,1007311,2,1970,1,2003,531690,187488,51.57089,-0.1011943,Community Organisation,Others,Pay and Play,Public Access
1,1,2009380,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2021,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,,,,2023-06-26 16:07:12,1,12,1,1,1007728,2,1980,0,2016,535394,178837,51.49228,-0.05110432,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009381,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,1,,274,0,0,,0,0,274,110,1,8,,,18,1,1,1,2014,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,,,,2023-09-14 09:33:21,0,12,1,1,1007809,2,2000,0,,528456,177407,51.48104,-0.1515021,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009382,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,1250,0,0,,0,0,1251,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,0,1,1,1004,1,3,,1,,,Chelmsford City Council,,,2024-03-06 10:18:02,1,12,1,1,1007975,2,1999,0,2006,569232,208854,51.75282,0.450369,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,1,2009384,1,1,,,11,1,1,8,400.0,1,1,,1,0,1,1,,806,0,0,,0,0,807,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,"Lift access, disability accessible ramps to track and gym in event of lift not working, disability accessible ramp to Colin Jackson Suite, x3 disability accessible changing rooms/toilets",1,1,1,1,1,1004,1,3,,1,,,Freedom Leisure,,,2023-10-09 14:10:19,1,12,1,1,1008029,2,1997,0,2023,602928,143646,51.15608,0.9005492,Trust,Trust,Registered Membership use,Public Access
1,1,2009386,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,100,1,8,,,18,1,1,1,2013,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2024-01-03 10:49:13,1,12,1,1,1008054,2,1978,0,2014,385563,438504,53.84259,-2.220895,Trust,Trust,Sports Club / Community Association,Public Access
1,0,2009387,0,0,,,11,1,1,6,400.0,1,0,,0,0,0,1,,312,0,0,,0,0,312,100,0,8,,,18,1,1,1,2006,0,,1,1,1,1,1,Finding/Reaching Entrance: Ramps,1,1,0,0,1,1004,1,3,,1,,,,,,2024-02-29 09:52:15,1,12,1,1,1008172,2,1953,0,2011,524821,172563,51.43832,-0.2055275,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,0,2009388,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2014,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2014-04-01,,2024-03-06 14:27:25,0,12,1,1,1008269,3,1997,0,,342245,407385,53.55991,-2.873369,Not Known,Not Known,Pay and Play,Public Access
1,1,2009389,1,1,,,11,1,1,8,400.0,1,1,,0,0,1,1,,400,0,0,,0,0,400,110,1,8,,,18,1,1,1,2013,0,,1,1,1,1,1,,1,1,0,0,1,1004,1,3,,1,,,,,,2023-11-17 11:02:24,1,12,1,1,1008741,2,1958,0,2004,528622,408242,53.55508,-0.05985915,Trust,Trust,Pay and Play,Public Access
1,1,2009390,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2007,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2024-05-22 10:38:45,0,12,1,1,1009522,2,1999,0,,389940,405243,53.54375,-2.153267,Trust,Trust,Sports Club / Community Association,Public Access
0,0,2009391,0,0,,,11,0,0,8,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,19,0,1,0,,2,999,0,0,0,0,0,,0,0,0,0,0,1004,1,5,,0,,,,2010-01-01,,2023-10-26 09:35:05,1,12,1,1,1010116,3,1975,0,2006,435441,370671,53.23192,-1.470521,Not Known,Not Known,Sports Club / Community Association,Public Access
1,1,2009392,1,1,,,11,1,1,6,400.0,1,0,,0,0,0,0,,0,0,0,,0,0,0,110,1,8,,,18,1,1,1,2007,0,,1,1,1,1,1,,0,1,0,1,1,1004,1,3,,1,,,GLL,,,2024-02-15 11:14:22,1,12,1,1,1010216,2,1997,0,2010,537536,174218,51.45025,-0.02206633,Trust,Trust,Registered Membership use,Public Access
1,1,2009394,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,130,0,8,,,18,1,1,1,2006,0,,1,1,1,1,1,,1,0,0,0,1,1004,1,3,,1,,,,,,2024-03-04 18:03:48,1,12,1,1,1011281,2,1987,0,1995,381121,390039,53.40685,-2.285442,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,0,2009395,0,0,,,11,1,0,8,400.0,1,0,,1,0,0,1,,120,0,0,,0,0,121,100,0,8,,,18,0,1,1,2000,0,,1,1,1,1,1,"4 disabled toilets, disabled parking, all areas are disabled access friendly ",1,1,1,1,1,1004,1,3,,1,,,,,,2024-06-05 10:59:45,1,12,1,1,1011282,2,1997,0,2019,370659,183900,51.55322,-2.424577,Community Organisation,Others,Sports Club / Community Association,Public Access
1,1,2009396,1,1,,,11,1,1,8,400.0,1,1,,0,0,0,1,,90,0,0,,0,0,90,110,1,8,,,18,1,1,1,2004,0,,1,1,1,0,1,Parking: 8 disabled parking bays,1,0,0,0,1,1004,1,3,Not always managed- detailed times. ,1,,,,,,2024-02-05 11:31:09,1,12,1,1,1011283,2,1972,0,2013,355185,117123,50.95178,-2.639363,Local Authority (in house),Local Authority,Sports Club / Community Association,Public Access
1,0,2009397,0,0,,,11,1,1,6,400.0,1,0,,0,0,0,0,,0,0,0,,0,0,0,110,0,8,,,18,1,1,1,2016,0,,1,1,1,1,1,"The Clubhouse was replaced in November 2016 with a fully inclusive 7 bay modular structure, offering fantastic facilities for users from every background. ",1,1,1,1,1,1004,1,3,Inspired Facilities funded new build in 2016 offering fully inclusive Clubhouse facilities. ,1,2016-11-05,,,,,2023-06-28 10:07:05,1,12,1,1,1011284,2,1970,0,2016,391394,390224,53.40878,-2.13092,Sport Club,Others,Sports Club / Community Association,Public Access
1,1,2009398,1,1,,,11,1,1,8,400.0,1,1,,1,0,0,1,,350,0,0,,0,0,351,110,1,10,,,18,1,1,1,2023,0,,1,1,1,1,1,,1,0,0,1,1,1004,1,3,,1,,,,,,2024-06-03 10:33:42,1,12,1,1,1011285,2,1987,0,2013,437897,388216,53.38945,-1.431641,School/College/University (in house),Education,Sports Club / Community Association,Public Access
1,0,2009399,0,0,,,11,1,1,8,400.0,1,0,,1,0,0,1,,708,0,0,,0,0,709,100,0,8,,,18,1,1,1,2008,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,Everyone Active,,,2023-10-17 11:23:07,1,12,1,1,1003849,2,1976,0,2008,511221,200880,51.69566,-0.3921602,Commercial Management,Commercial,Pay and Play,Public Access
1,0,2009401,0,0,,,11,1,1,6,400.0,1,0,,0,0,0,0,,0,0,0,,0,0,0,100,0,8,,,18,1,1,1,2012,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,,,,2023-08-30 10:23:22,1,12,1,1,1011288,2,1980,0,2005,366139,427129,53.73946,-2.514823,Local Authority (in house),Local Authority,Pay and Play,Public Access
1,0,2009402,0,0,,,11,0,0,6,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,18,0,1,1,2007,0,103,1,1,1,1,1,,1,0,1,1,1,1004,1,5,,0,,,,2020-03-16,,2022-02-07 14:59:29,1,12,1,1,1011289,2,1965,0,2002,502380,160621,51.33548,-0.5317036,Sport Club,Others,Pay and Play,Public Access
1,1,2009403,1,1,,,11,1,1,6,400.0,1,1,,0,0,0,1,,412,0,0,,0,0,412,110,1,8,,,18,1,1,0,,0,,1,1,1,1,1,,1,1,1,0,1,1004,1,3,,1,,,1Life,,,2024-06-18 11:19:25,0,12,1,1,1002138,2,2006,0,,522786,183843,51.54014,-0.2308759,Commercial Management,Commercial,Pay and Play,Public Access
1,1,2009405,1,0,,,11,1,1,6,400.0,1,1,,0,0,0,0,,0,0,0,,0,0,0,130,0,6,,,18,1,1,1,2004,0,,1,1,1,1,1,,1,1,1,1,1,1004,1,3,,1,,,,,,2023-11-02 12:50:35,1,12,1,1,1011292,2,1974,0,2004,375074,431858,53.78246,-2.379757,Trust,Trust,Sports Club / Community Association,Public Access
0,0,2009407,0,0,,,11,0,0,7,0.0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,,19,0,1,1,2001,2,403,1,0,1,1,1,,1,1,0,0,0,1004,1,5,,0,,,,2017-03-20,,2024-03-09 10:01:49,1,12,1,1,6011086,1,1964,0,2001,367035,78764,50.60765,-2.467207,Local Authority (in house),Local Authority,Free Public Access,Public Access
